instance_id,gpt41,o4mini,claude4
matplotlib__matplotlib-23913,1.000084162,0.906855345,1.181549478
scikit-learn__scikit-learn-10986,0.01726752,0.014113992,0.020766486
sympy__sympy-12881,1.000034928,0.058166981,1.347774559
scikit-learn__scikit-learn-14869,0.003586392,0.002314925,0.004522394
scikit-learn__scikit-learn-14114,0.00266204,0.001750439,0.003479869
pylint-dev__pylint-8124,0.009221418,9.57e-05,0.012532075
django__django-17084,0.005275457,0.000773519,0.00713486
django__django-12928,0.017231477,0.015476227,0.020326746
pydata__xarray-4695,0.002729486,0.001450181,0.0036303390000000002
psf__requests-3718,0.001302363,0.001107305,0.001568611
django__django-14447,0.007717802,0.005779266,0.009334763
scikit-learn__scikit-learn-11596,1.414288402,0.90898931,1.868935091
sphinx-doc__sphinx-8435,0.011405011,0.008660853,0.014560331999999999
django__django-14508,0.008669381,0.00483337,0.011273419
sphinx-doc__sphinx-10504,0.000689711,0.000394821,0.000912823
scikit-learn__scikit-learn-13436,0.007793006,0.006958902,0.009184798
scikit-learn__scikit-learn-13363,1.000137568,0.189380348,1.32738874
pytest-dev__pytest-7231,0.016418215,0.013735831,0.020216914
astropy__astropy-14590,0.000681799,0.000477105,0.000852334
django__django-15525,0.002728933,0.001078784,0.003728479
scikit-learn__scikit-learn-11585,0.015327452,0.01329118,0.018177567
matplotlib__matplotlib-24224,0.020751927,0.015227944,0.026428751
astropy__astropy-14309,1.000142932,0.662304759,1.302155064
pydata__xarray-6461,0.013719181,0.00256291,0.018182693
django__django-13757,0.01230722,0.008402497,0.015424072
django__django-16072,1.414263487,0.813766062,1.897149104
django__django-13447,0.011809387,0.010449737,0.013899346
django__django-13925,0.011552765,0.00791952,0.014710135999999999
sphinx-doc__sphinx-10360,0.012578199,0.005961627,0.016707585
django__django-12009,1.000113368,0.266043544,1.308813341
astropy__astropy-13579,0.014771623,0.013118744,0.01739536
django__django-11169,0.021836923,0.017000914,0.027244995
sympy__sympy-16781,0.014533153,0.01293996,0.017121175
scikit-learn__scikit-learn-25733,0.00872496,0.007581562,0.010241237
scikit-learn__scikit-learn-12938,0.00048882,0.000132918,0.0006340650000000001
django__django-11034,1.000048757,0.782828093,1.256651846
django__django-16903,0.00924339,0.000178277,0.012907395
django__django-15747,0.006985855,0.000598282,0.009323305
sympy__sympy-19495,0.00494271,0.003245026,0.006514085
astropy__astropy-13842,0.01153336,0.010462523,0.013625881999999999
django__django-11299,0.004057613,0.001166344,0.005351356
pydata__xarray-3338,0.00280351,0.001506835,0.003736156
sympy__sympy-15933,1.000317335,0.820224702,1.2322109250000002
django__django-13295,0.017269364,0.01151523,0.022556159
matplotlib__matplotlib-25551,0.011551813,0.005430311,0.016046342999999998
sympy__sympy-22098,0.004941201,0.003928393,0.00601899
django__django-12209,0.005131011,0.001745015,0.0067385660000000005
matplotlib__matplotlib-23031,0.003139987,0.002062589,0.004129704
django__django-15277,0.008128106,0.005315393,0.010400181
matplotlib__matplotlib-26184,0.00672705,0.005659044,0.008272283
django__django-11205,0.0101977,0.007285237,0.013005788
scikit-learn__scikit-learn-15393,0.021119729,0.003897667,0.029990849
django__django-12464,0.005981105,0.004098207,0.007648271
django__django-16952,0.022377033,0.001286715,0.030417342
matplotlib__matplotlib-20693,1.000075459,0.875101566,1.17523434
scikit-learn__scikit-learn-13497,0.021958033,0.017965734,0.027126071999999998
django__django-11618,1.000017166,0.050499566,1.34828639
sympy__sympy-13877,0.000442123,0.0001131,0.000605392
sympy__sympy-19254,1.000031829,0.906071305,1.181285726
django__django-13808,1.000082731,0.868577421,1.174096021
django__django-16816,0.000867295,0.000498444,0.001130217
sympy__sympy-13198,0.003608522,0.001142025,0.004796127
django__django-11070,1.000107169,0.808781087,1.216539069
sympy__sympy-18587,0.019988624,0.015452385,0.025570194
scikit-learn__scikit-learn-10913,0.017820848,0.015451699,0.020911188
psf__requests-2193,0.004436039,0.003924221,0.005297654000000001
scikit-learn__scikit-learn-25589,0.005010888,0.002255648,0.006743011
matplotlib__matplotlib-26466,0.015328687,0.004349142,0.02094897
sphinx-doc__sphinx-9798,0.004250322,0.003278166,0.005278824
django__django-13658,0.010550944,0.003164172,0.014386366
django__django-11115,0.006871758,0.005923748,0.008056514
django__django-12049,0.009950309,0.006054401,0.012750905
sympy__sympy-21930,0.009607333,0.004576206,0.013238996
pytest-dev__pytest-6214,0.004794105,0.000627518,0.006646856
sympy__sympy-15232,0.007437879,0.004061371,0.009643805
sympy__sympy-15017,0.022253344,0.010037184,0.029512397000000003
django__django-15925,0.010944859,0.001761526,0.015682427
matplotlib__matplotlib-20374,0.004872014,0.002986789,0.006301619
django__django-16369,1.000050068,0.637667179,1.314206173
sphinx-doc__sphinx-9982,0.009470701,0.004663616,0.012475157
sphinx-doc__sphinx-10427,0.013248215,0.008182377,0.017439435
django__django-16400,0.003526526,0.002660334,0.004412381999999999
django__django-11680,0.006853448,0.004434824,0.008882938
django__django-11688,0.010708658,0.008113772,0.013294110999999999
sympy__sympy-16943,0.011282181,0.008468777,0.014276915000000001
pytest-dev__pytest-9279,0.004773223,7.69e-05,0.0064648150000000005
pylint-dev__pylint-6528,0.009093584,0.001927942,0.012010802000000001
django__django-16820,1.414368033,0.701564193,1.9391276299999998
django__django-15280,0.006285104,0.002679586,0.0084748
django__django-12519,0.004573115,0.000798851,0.006262281
sphinx-doc__sphinx-7762,1.000020504,0.43582052,1.3918568910000002
django__django-11583,1.000087857,0.323423922,1.291286859
psf__requests-1776,1.41442275,0.895359159,1.8653553059999999
sympy__sympy-18033,1.000098348,0.865175545,1.1733504750000001
django__django-13743,0.022110237,0.018783003,0.027035959000000002
django__django-16117,0.020810924,0.018293411,0.024728034000000003
django__django-15204,0.001703245,0.001188427,0.0021903879999999997
django__django-13495,0.011004413,0.009402156,0.013260401
sympy__sympy-15349,0.014535394,0.001093447,0.019787988
scikit-learn__scikit-learn-10777,1.414559841,0.833221734,1.878982878
django__django-9871,1.000069141,0.860896409,1.1723864800000001
django__django-11525,0.01823215,0.015544981,0.021846892
sphinx-doc__sphinx-7738,0.016693579,0.010741562,0.021808999
sympy__sympy-22080,0.003355376,0.000841618,0.004646454
django__django-14771,0.001816689,0.000634462,0.002386152
django__django-15022,0.008240269,0.004815519,0.010985795999999999
matplotlib__matplotlib-23299,0.00362151,0.001423568,0.004964003
pytest-dev__pytest-8950,0.010405443,0.006314814,0.012786935
matplotlib__matplotlib-23049,1.000032067,0.907459497,1.181555959
scikit-learn__scikit-learn-12973,1.000127673,0.881802201,1.1802982149999999
sympy__sympy-16886,0.029394716,0.025285512,0.035856062
pydata__xarray-5455,0.009774825,0.004068971,0.013124957999999999
django__django-12273,0.005234457,0.001826972,0.0072675
django__django-10554,0.00171089,0.000608176,0.002315359
matplotlib__matplotlib-25122,0.005717911,0.004885852,0.006900908
scikit-learn__scikit-learn-10881,0.02601889,0.018785983,0.033865901
sympy__sympy-18030,0.009568718,0.007632822,0.011595985
django__django-12187,1.000045419,0.790095508,1.221995893
django__django-15930,0.006408827,0.004526556,0.008200447
django__django-15382,0.021459134,0.017891794,0.026548417
scikit-learn__scikit-learn-10949,0.002126571,0.000154346,0.003008028
sphinx-doc__sphinx-7268,0.019484987,0.016103625,0.022858907999999997
pytest-dev__pytest-11148,0.011326658,0.000146836,0.015291553
sympy__sympy-16422,0.00553627,0.000947773,0.007456326
django__django-15781,0.003750794,0.003379554,0.004426669
django__django-10973,0.017705673,0.009822458,0.023416936000000003
sympy__sympy-15231,0.000404363,0.000109583,0.000552457
django__django-11457,1.000084043,0.888171971,1.177916019
matplotlib__matplotlib-22931,0.006399011,0.003736198,0.008167278
django__django-13220,1.000160933,0.88807714,1.1782549820000001
sphinx-doc__sphinx-8506,0.015150972,0.010979146,0.0193792
sympy__sympy-15809,1.000401139,0.394394696,1.3536796340000001
sympy__sympy-20476,0.012337771,0.004545808,0.016736206
scikit-learn__scikit-learn-14704,0.011815201,0.009652227,0.014410583999999999
django__django-10880,0.014772864,0.003853291,0.020276012
pylint-dev__pylint-6412,1.00002563,0.906346738,1.181326289
django__django-7475,1.000029325,0.891582906,1.178386055
scikit-learn__scikit-learn-12486,1.000020504,0.905287385,1.181096554
sphinx-doc__sphinx-10207,0.004634731,0.001853704,0.00634325
scikit-learn__scikit-learn-11281,1.000104785,0.908130288,1.181848037
sympy__sympy-14817,0.001808939,2.64e-05,0.002426914
sympy__sympy-13173,0.015259148,0.010885119,0.019783802
django__django-12121,0.011065198,0.008112907,0.014068509
astropy__astropy-13398,0.011958451,0.007712007,0.015729762
django__django-16315,0.020175589,0.006549776,0.028136558
django__django-17066,0.013980824,0.010735631,0.016647935
sphinx-doc__sphinx-8801,0.013326244,0.01149106,0.015661792
matplotlib__matplotlib-23203,0.004740201,0.001714528,0.00635358
django__django-11734,0.006775636,0.001427114,0.008932823
django__django-15629,0.008282959,0.003669471,0.010778033
django__django-12627,1.000064731,0.811497211,1.23626111
django__django-13617,0.003479006,0.002642065,0.004343607
django__django-12313,0.015613718,0.003063709,0.022162957
scikit-learn__scikit-learn-12983,0.014172445,0.010617584,0.016295944
django__django-13363,0.009815336,0.004922837,0.012969756999999998
django__django-10531,0.016472057,0.012698263,0.020417025999999998
matplotlib__matplotlib-23987,0.003551853,0.002805591,0.004432565
matplotlib__matplotlib-25287,0.002760254,0.002460331,0.003252296
django__django-12553,1.000148892,0.838157058,1.2152849159999999
sympy__sympy-21208,0.007890174,0.003707141,0.010636732
psf__requests-2153,0.006066224,0.005041748,0.007387999
matplotlib__matplotlib-23174,0.002194565,0.000354618,0.0029606399999999996
scikit-learn__scikit-learn-13010,0.005190137,0.004260898,0.0063288300000000006
sympy__sympy-17188,0.015517537,0.012930185,0.018288867
sphinx-doc__sphinx-9797,0.00739841,0.006299853,0.009076406
sympy__sympy-13678,0.005422288,0.003625065,0.007024246
sympy__sympy-19637,0.00297317,0.001047522,0.004023499
matplotlib__matplotlib-20826,0.010876089,0.002230972,0.014852512
django__django-15774,0.015328784,0.012379706,0.018718524
pydata__xarray-6548,0.002898624,7.27e-05,0.0038620139999999996
pytest-dev__pytest-7985,1.000153542,0.910577297,1.1824556240000001
astropy__astropy-13306,1.000093102,0.911678672,1.182552614
scikit-learn__scikit-learn-14237,0.004629914,0.003301203,0.006010155
astropy__astropy-8715,0.003968536,0.003131121,0.00482884
astropy__astropy-14182,0.002255744,0.001939595,0.002643687
sympy__sympy-13437,0.014170405,0.009496331,0.018640974
django__django-14894,0.004523215,0.001603514,0.0061165429999999995
django__django-15572,0.018969608,0.01630649,0.022742527999999998
astropy__astropy-7218,0.006822247,0.004114807,0.009019619999999999
scikit-learn__scikit-learn-15495,0.016387558,0.013992667,0.019341207
django__django-15199,1.414253831,0.617861152,1.955454064
django__django-16746,1.414227724,0.863289475,1.89861722
django__django-14053,0.011120524,0.007886857,0.014348741
sphinx-doc__sphinx-11311,0.010012791,0.002583861,0.014080403
astropy__astropy-14042,1.414229155,0.910488069,1.828610582
matplotlib__matplotlib-22719,0.001304609,0.000611782,0.001770628
scikit-learn__scikit-learn-13877,0.001344715,0.000124663,0.001832674
django__django-13195,0.007384313,6.06e-05,0.010383297
astropy__astropy-8292,0.012555911,0.008947909,0.016267719
sympy__sympy-13259,0.017768765,0.01393041,0.022531497999999997
django__django-13287,0.005035001,0.003850192,0.006294644
sympy__sympy-21379,0.008035188,0.001890451,0.010994594
pytest-dev__pytest-5980,0.01887515,0.014816612,0.022651235
matplotlib__matplotlib-24334,0.01570469,0.012053519,0.02005751
django__django-13484,0.006834649,0.005560577,0.008249806
scikit-learn__scikit-learn-15625,1.000142336,0.786600649,1.224477622
scikit-learn__scikit-learn-25601,1.000046134,0.460584193,1.3913226189999999
pydata__xarray-2922,1.000084639,0.902714431,1.180766169
matplotlib__matplotlib-21443,0.006197533,0.001256704,0.008746091
sympy__sympy-18087,1.414220691,0.902701735,1.8864711879999998
sphinx-doc__sphinx-8037,0.000396261,0.00023967,0.000529853
django__django-14513,0.011526702,0.007862747,0.013898514
scikit-learn__scikit-learn-25500,0.006420423,0.000850528,0.009092964
astropy__astropy-14995,0.011950354,0.000959516,0.016206638
django__django-11265,1.000041485,0.559818923,1.329502697
sphinx-doc__sphinx-7854,0.01439803,0.010487765,0.018364928
django__django-11216,1.000141859,0.865908384,1.2015885769999999
matplotlib__matplotlib-26101,0.007913435,0.00684917,0.009566676999999999
sympy__sympy-21567,0.021167146,0.019130111,0.024993144000000002
astropy__astropy-8747,1.414284229,0.900102556,1.856121859
sympy__sympy-17173,0.003046051,0.002592087,0.003687671
django__django-13371,0.010875625,0.004530728,0.014952189000000001
sphinx-doc__sphinx-10048,0.015153344,0.012827635,0.018537147
sympy__sympy-12489,1.000038505,0.750837147,1.2718845490000001
scikit-learn__scikit-learn-11043,1.000025272,0.854887545,1.200559777
pytest-dev__pytest-10988,1.000147223,0.578423142,1.34089916
sympy__sympy-17653,0.007493184,0.001221955,0.01040409
sympy__sympy-21627,0.008333746,0.005135775,0.010821203
django__django-14634,1.41448164,0.909920454,1.86863018
pytest-dev__pytest-8516,0.014856665,0.009641349,0.019617944
pylint-dev__pylint-5231,0.006097325,0.00071457,0.008284583
pylint-dev__pylint-6358,0.00427716,0.003614038,0.005131783
sphinx-doc__sphinx-7975,0.021091923,0.018821061,0.024856140999999998
django__django-12419,1.000158191,0.759297252,1.2084606869999999
django__django-12908,0.005208235,0.004326463,0.006197571000000001
django__django-14315,1.000181437,0.889631748,1.17832333
sympy__sympy-13974,0.002872638,0.001800239,0.003752414
django__django-14500,0.008910586,0.00082469,0.012037511
scikit-learn__scikit-learn-13392,0.009535337,0.006428063,0.012250984
django__django-12406,0.008734818,0.001964778,0.011760183
pylint-dev__pylint-4175,0.015899625,0.01410538,0.018906036
scikit-learn__scikit-learn-15524,1.000104785,0.88488549,1.191337217
scikit-learn__scikit-learn-14890,0.002291108,0.000268251,0.003060413
pylint-dev__pylint-7993,0.006129884,0.000531852,0.008310955
sympy__sympy-19007,0.005421924,0.002962232,0.007283759
pydata__xarray-7150,0.002668411,0.001037955,0.003527135
pydata__xarray-3159,0.009236667,0.007563144,0.011318508000000001
scikit-learn__scikit-learn-14878,0.000289135,0.000152498,0.00038213499999999997
django__django-11399,1.000028372,0.469333857,1.375096187
pytest-dev__pytest-10371,1.414261341,0.9093858,1.8466191379999999
scikit-learn__scikit-learn-13087,0.004697102,0.0022026,0.006228918
pydata__xarray-6721,1.000007033,0.300197482,1.399879706
sympy__sympy-13279,0.007030778,0.000528574,0.009825783
sympy__sympy-13798,0.018794326,0.013675481,0.023247036999999998
pydata__xarray-6938,0.004138844,0.00156042,0.0055713640000000005
sympy__sympy-16840,1.732079506,0.857694328,2.370057887
django__django-11539,1.000157475,0.710646033,1.309597921
django__django-13791,0.010359036,0.000704288,0.013609534
sympy__sympy-15542,0.002861979,0.001065314,0.004009833
sympy__sympy-18057,0.01448315,0.000677407,0.019687226000000002
pydata__xarray-3151,0.00571933,0.000801504,0.007744862999999999
astropy__astropy-14379,0.010551602,0.002326995,0.014476942999999999
matplotlib__matplotlib-20518,0.005621108,0.000421882,0.007379080999999999
astropy__astropy-8707,0.015120166,0.012304395,0.017816674
pydata__xarray-6601,0.003071364,0.00226301,0.003822418
sympy__sympy-12301,0.002113662,0.001303196,0.0027010660000000002
sympy__sympy-18908,1.000169277,0.556613922,1.3543962239999998
astropy__astropy-14439,1.000017643,0.342402458,1.3967265160000002
scikit-learn__scikit-learn-13283,0.01189179,0.008810103,0.014553835
sympy__sympy-15241,0.01511938,0.010749459,0.018120909
django__django-11149,0.013609448,0.008898139,0.017930391
django__django-12821,0.012340018,0.010608137,0.014556017
django__django-11550,0.014116928,0.007852018,0.018456611
django__django-14645,0.004918322,0.002671629,0.006561330000000001
django__django-15098,0.007607021,0.002542496,0.010015156
astropy__astropy-14702,0.006856295,0.004791617,0.008889088
django__django-14416,0.017338479,0.011907041,0.022212279
pytest-dev__pytest-6197,0.002430404,0.001252025,0.003277314
scikit-learn__scikit-learn-12704,0.001704234,0.000407517,0.002330417
pytest-dev__pytest-6116,1.00010407,0.89626205,1.1795008599999999
scikit-learn__scikit-learn-14629,0.005000015,0.002954602,0.006669785
sphinx-doc__sphinx-9931,0.007096112,0.000525653,0.009365922
django__django-14026,0.025702197,0.021412462,0.031343222
matplotlib__matplotlib-14471,0.004686072,1.22e-05,0.006394717
pydata__xarray-4911,0.002849973,0.001248926,0.003818501
sphinx-doc__sphinx-9289,0.007060052,0.005544096,0.008548392
sphinx-doc__sphinx-8707,1.000038385,0.901145816,1.1803170900000002
sphinx-doc__sphinx-9258,0.015383963,0.011763334,0.018995671
sympy__sympy-16003,1.000165224,0.673627138,1.318068185
sympy__sympy-20139,1.000145555,0.912619948,1.18283197
scikit-learn__scikit-learn-13933,1.000033021,0.903638422,1.180811082
scikit-learn__scikit-learn-12583,1.000059128,0.89581418,1.179321243
scikit-learn__scikit-learn-14024,0.009035707,0.001242042,0.012538314
sphinx-doc__sphinx-7906,0.011585665,0.009024382,0.014524734000000001
pytest-dev__pytest-9624,0.000577732,0.000334591,0.0007663149999999999
pytest-dev__pytest-9646,0.004690602,0.002942622,0.006214788000000001
scikit-learn__scikit-learn-13584,0.002355645,0.000451595,0.003162841
scikit-learn__scikit-learn-13554,0.016886503,0.004760295,0.02360071
astropy__astropy-13033,0.03377207,0.030748785,0.039921839
django__django-11592,0.025254298,0.015084475,0.033858324
sympy__sympy-22740,0.003016315,0.002506435,0.00359631
sphinx-doc__sphinx-9829,0.013749624,0.011474937,0.016832335
django__django-16116,0.01711962,0.011822373,0.021410283999999998
sphinx-doc__sphinx-10191,0.014447824,0.001503706,0.020778552999999998
sympy__sympy-17318,0.002429519,0.001117051,0.003303454
django__django-13537,1.00004375,0.862496376,1.18998301
sphinx-doc__sphinx-8539,0.003107687,0.002733827,0.00365447
scikit-learn__scikit-learn-15100,0.006524161,0.005093962,0.00820736
django__django-13744,1.000147223,0.877808392,1.176877943
django__django-12325,0.008776669,0.002009183,0.012241284000000002
matplotlib__matplotlib-20761,0.00378484,0.00242281,0.004877852
matplotlib__matplotlib-25746,1.00003314,0.908002675,1.181672276
sympy__sympy-19182,1.000114202,0.908116221,1.181844818
sphinx-doc__sphinx-8117,0.015332099,0.013681948,0.018068507
matplotlib__matplotlib-24570,0.001105873,0.000458449,0.001499192
matplotlib__matplotlib-24749,0.0017851,0.000118613,0.002479226
scikit-learn__scikit-learn-11160,1.000110507,0.416700631,1.336755577
django__django-16824,0.002039854,0.000577092,0.002851437
pytest-dev__pytest-5550,0.000353995,0.000296474,0.000429195
sympy__sympy-18062,0.007372995,0.003292143,0.009985109
django__django-13837,0.01093123,0.008787692,0.013449705
scikit-learn__scikit-learn-15094,0.012999287,0.011656821,0.015330621
matplotlib__matplotlib-21318,0.00298059,0.000144303,0.004282677
django__django-13032,0.018338315,0.015986383,0.021927117
sympy__sympy-11989,1.000154734,0.895727038,1.1795288700000002
django__django-13022,1.000017047,0.910725534,1.182183537
sympy__sympy-17770,0.016151721,0.004509568,0.022514022
django__django-15342,0.015372656,0.001915067,0.021373628
pydata__xarray-3095,0.002537916,0.001640946,0.0033488669999999997
sympy__sympy-12108,0.018550724,0.014332116,0.023362130000000002
django__django-11446,0.021945944,0.019699037,0.025885763
django__django-15062,1.000037551,0.504045665,1.360947943
pytest-dev__pytest-5205,0.005472868,0.004626215,0.006457035999999999
django__django-12308,1.000039101,0.764917076,1.286210236
sphinx-doc__sphinx-8729,0.017600216,0.015755504,0.020751275
sympy__sympy-15446,0.008832888,0.006218076,0.01144415
sympy__sympy-16637,0.010332945,0.00660938,0.01359503
sphinx-doc__sphinx-11544,0.006324477,0.003939152,0.008126463
sphinx-doc__sphinx-10614,0.012734604,0.010904759,0.01511519
matplotlib__matplotlib-25433,0.003962034,0.00332737,0.004791856
django__django-11584,0.00111719,0.000806659,0.001434781
sphinx-doc__sphinx-9261,0.021193823,0.018451929,0.024898866
django__django-14007,0.007628554,0.00606811,0.00942511
sympy__sympy-20442,0.019662989,0.016693205,0.023461324999999998
pydata__xarray-6992,0.014976148,0.008380055,0.020142172
sphinx-doc__sphinx-7985,0.005455459,0.004413307,0.006338102
django__django-11517,0.003592356,0.001591742,0.004998436
django__django-11880,0.013955737,0.009523779,0.017953300999999998
matplotlib__matplotlib-22815,0.008579052,0.0060893,0.010736156
astropy__astropy-13234,1.000048041,0.406175524,1.4086897550000002
sphinx-doc__sphinx-9350,0.006051043,0.003113389,0.008096472
astropy__astropy-12891,1.414235592,0.912742555,1.829255432
sphinx-doc__sphinx-11109,0.010229388,0.00686717,0.013255563000000001
sympy__sympy-13757,0.007030065,0.002718717,0.009580882
django__django-16588,0.006337364,0.000846744,0.008930244
django__django-16662,0.009653116,0.001531124,0.012912381
sympy__sympy-18198,0.012521671,0.011243284,0.01477034
sympy__sympy-15346,0.00707957,0.005350858,0.008748065000000001
sympy__sympy-21271,0.002265811,0.001359969,0.002986628
pydata__xarray-4827,0.006224437,0.002133518,0.008521183
scikit-learn__scikit-learn-14544,0.01352726,0.01038295,0.017021111
pydata__xarray-3114,1.000032663,0.257227987,1.301707603
django__django-11514,1.000126481,0.890415668,1.182981417
django__django-12953,0.016063636,0.013418078,0.018782794
pydata__xarray-7147,0.001839839,0.001392096,0.002302997
scikit-learn__scikit-learn-10427,0.023204675,0.020010412,0.028092941
pytest-dev__pytest-9780,0.020354535,0.014306784,0.026314016
astropy__astropy-8519,0.006651458,0.004747868,0.008311477
django__django-16873,0.004914239,0.00365743,0.006281719
astropy__astropy-14907,0.001083062,0.000270188,0.001511303
sphinx-doc__sphinx-11266,0.006919918,0.004947126,0.008572831999999999
matplotlib__matplotlib-24362,0.002676289,0.002333611,0.003165995
django__django-14056,1.000112176,0.892078996,1.178649842
pylint-dev__pylint-7228,0.001340608,0.001083672,0.0015750870000000002
scikit-learn__scikit-learn-14458,0.001661512,0.001110256,0.002092311
sympy__sympy-18116,1.00020802,0.84016192,1.2064640530000001
django__django-11751,0.00396381,0.003386438,0.004804444
django__django-13693,1.414234877,0.637707412,1.9434523229999998
django__django-10910,0.003200947,0.002672523,0.003851895
sphinx-doc__sphinx-8120,0.011015459,0.0036093,0.014797504999999999
django__django-13207,1.000196218,0.465273738,1.277812282
matplotlib__matplotlib-25404,0.016163239,0.013578564,0.019233701
pylint-dev__pylint-6357,0.001440679,0.001014739,0.001826989
django__django-12503,0.014127704,0.011984766,0.017284938
psf__requests-5414,1.000048041,0.288428545,1.4033805840000002
pytest-dev__pytest-9956,0.012858692,0.01121369,0.015167394
pydata__xarray-7019,0.012589398,0.002824992,0.016924384
django__django-16693,0.006973765,0.006060779,0.008185969
django__django-12858,0.007578773,0.000314623,0.010318816
matplotlib__matplotlib-22767,0.003620049,0.002462655,0.004709205
sympy__sympy-19601,1.000092864,0.875889897,1.175490733
sympy__sympy-15304,0.023242638,0.019679427,0.027178517
django__django-14890,0.006482,0.005089343,0.00809362
scikit-learn__scikit-learn-11235,1.000168085,0.8623932,1.172979183
django__django-9703,1.000146508,0.784921408,1.250029207
sympy__sympy-12428,0.026222065,0.022024542,0.032204839
sphinx-doc__sphinx-7859,1.000060558,0.340673119,1.38328861
django__django-13915,0.02283098,0.01810059,0.027397912
django__django-11612,0.035218991,0.005286425,0.046974887
django__django-11591,1.000102162,0.71819967,1.268127721
matplotlib__matplotlib-22734,0.005561589,0.003232092,0.007327633
pytest-dev__pytest-6926,1.000094771,0.776827991,1.259291321
django__django-16600,0.013200101,0.002187878,0.017850062
django__django-14182,0.01426509,0.008942127,0.01790353
django__django-14372,1.000054359,0.898988068,1.179917205
django__django-10087,1.000198364,0.843012333,1.2032992450000002
sympy__sympy-15599,0.003436452,0.002280712,0.00446977
scikit-learn__scikit-learn-8554,0.002067167,0.000277847,0.002763057
pydata__xarray-3979,0.004683569,0.002370834,0.00629954
sphinx-doc__sphinx-8264,0.001594214,0.001125306,0.0020286130000000003
astropy__astropy-7336,0.006303195,0.005110741,0.007479797
django__django-16229,0.007125812,0.006252617,0.008376323
django__django-16667,0.004798869,0.002962232,0.006378988
django__django-11823,0.016272061,0.011249036,0.020649182000000002
astropy__astropy-13068,1.000008821,0.896239221,1.179269462
sympy__sympy-18191,0.001685395,0.000160813,0.002208891
django__django-11141,0.016101846,0.010415882,0.020742365999999998
sphinx-doc__sphinx-8202,0.007256277,0.004380792,0.009683277
django__django-11194,1.000055909,0.893790305,1.178904342
django__django-14089,1.000122786,0.898863971,1.1800492649999998
sympy__sympy-15678,0.003112894,0.00259611,0.003734153
